"VAD2-29_O_L_6";"VAD2-14_O_L_6";"VAD2-15_O_L_6";"VAD2-44_O_L_6";"VAD2-45_O_L_24";"VAD2-26_O_L_24";"VAD2-28_O_L_24";"VAD2-25_O_L_24";"VAD2-22_O_L_72";"VAD2-17_O_L_72";"VAD2-48_O_L_72";"VAD2-33_O_L_72";"VAD2-47_O_L_144";"VAD2-18_O_L_144";"VAD2-35_O_L_144";"VAD2-23_O_L_144";"MDV1-50_O_L_6";"MDV1-15_O_L_6";"MDV1-23_O_L_6";"MDV1-13_O_L_6";"MDV1-44_O_L_24";"MDV1-16_O_L_24";"MDV1-41_O_L_24";"MDV1-33_O_L_24";"MDV1-31_O_L_72";"MDV1-46_O_L_72";"MDV1-18_O_L_72";"MDV1-49_O_L_72";"MDV1-24_O_L_144";"MDV1-9_O_L_144";"MDV1-12_O_L_144";"MDV1-45_O_L_144";"MDV2.3-21_O_L_6";"MDV2.3-18_O_L_6";"MDV2.3-33_O_L_6";"MDV2.3-49_O_L_6";"MDV2.3-17_O_L_24";"MDV2.3-45_O_L_24";"MDV2.3-13_O_L_24";"MDV2.3-30_O_L_24";"MDV2.3-44_O_L_72";"MDV2.3-28_O_L_72";"MDV2.3-32_O_L_72";"MDV2.3-15_O_L_72";"MDV2.3-26_O_L_144";"MDV2.3-19_O_L_144";"MDV2.3-50_O_L_144";"MDV2.3-46_O_L_144"
"gene_4103";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4104";0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_4105";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_4106";0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;1
"gene_4107";3;0;0;1;0;2;0;1;0;0;0;0;1;1;0;0;0;0;0;1;3;0;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;3;0;0;3
"gene_4108";1;5;12;1;8;0;5;17;6;8;7;15;13;2;5;11;1;0;4;5;1;11;1;2;2;0;1;8;13;10;2;1;15;1;8;31;1;5;0;24;20;3;1;27;3;3;0;2
"gene_4109";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2
"gene_4110";0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1
"gene_4111";0;0;0;0;0;0;0;2;0;4;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2
"gene_4112";1;5;2;8;24;2;0;8;1;7;9;0;16;9;2;6;1;2;2;1;5;26;7;2;1;2;1;10;3;18;5;19;2;5;1;20;0;6;3;10;15;1;1;19;7;4;22;14
"gene_4113";0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;0;8;1;4;0;0;1;0;0;1;0
"gene_4114";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"gene_4115";0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1
"gene_4116";10;15;13;15;111;15;54;112;66;71;52;74;29;39;32;37;5;19;14;14;67;138;29;24;49;33;30;61;44;73;13;52;10;6;10;26;16;10;12;40;146;30;68;146;57;42;48;101
"gene_4117";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4118";0;0;0;0;0;0;0;2;0;1;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;2
"gene_4119";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4120";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;2;0;0;0;0
"gene_4121";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
"gene_4122";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4123";0;0;0;2;3;0;0;0;1;1;1;3;0;1;0;0;1;0;0;0;0;4;0;5;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
"gene_4124";0;0;0;0;0;0;0;1;1;4;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0
"gene_4125";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"gene_4126";0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4127";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"gene_4128";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4129";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4130";2;0;0;0;2;0;0;3;0;0;1;3;1;0;1;0;0;0;1;1;0;2;3;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;1;2;0;1;2;0;0;4;0
"gene_4131";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4132";1;1;0;0;1;0;0;1;0;3;2;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;1;1;1;0;0;0
"gene_4133";0;0;0;1;0;0;0;0;1;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"gene_4134";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_4135";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;2;0
"gene_4136";1;0;1;1;1;1;0;1;1;1;4;0;1;0;1;0;0;0;0;0;1;2;0;1;7;0;0;0;0;0;0;1;0;0;0;3;0;0;0;4;3;0;1;1;1;1;1;1
"gene_4137";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"gene_4138";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4139";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"gene_4140";0;0;2;6;1;1;2;4;6;10;2;0;10;5;1;0;4;0;1;0;2;10;7;1;1;2;0;5;4;12;1;0;1;0;0;5;1;1;0;2;8;10;2;5;2;3;5;0
"gene_4141";1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"gene_4142";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"gene_4143";0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"gene_4144";0;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;2
"gene_4145";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"gene_4146";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0
"gene_4147";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"gene_4148";0;0;0;0;0;0;0;0;1;1;4;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;0
"gene_4149";0;0;2;0;0;0;1;0;4;3;2;0;19;8;2;1;0;0;0;1;0;2;0;3;4;3;5;3;2;21;10;19;0;0;0;1;1;0;0;0;16;1;2;10;13;1;22;3
"gene_4150";0;0;0;0;1;0;1;11;6;6;1;9;15;7;6;6;2;2;0;0;2;7;1;2;3;10;1;8;7;24;2;13;0;0;1;95;1;4;4;1;9;4;17;156;3;2;13;8
"gene_4151";0;0;1;0;0;2;0;4;5;3;2;1;4;3;0;2;1;0;0;0;2;0;3;0;2;0;0;1;2;19;1;5;1;0;0;5;0;0;3;1;5;1;1;11;2;1;9;3
"gene_4152";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"gene_4153";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"gene_4154";0;0;0;0;4;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;3;1;0;0;0;2;1;0;2;1;0;1;0;0;0;2;1;2;1;6;0;1;0;5;0;0;1
"gene_4155";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;1;0;1;0;0;0;4;0;1;0
"gene_4156";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4157";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4158";0;0;0;2;1;0;2;1;0;0;0;0;0;2;0;4;0;0;0;1;0;1;0;1;0;3;0;0;0;1;0;0;0;0;0;2;0;3;0;1;0;1;0;0;3;1;0;1
"gene_4159";0;0;2;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;0;1;0;3;0;1;0;0;0;0;2;0;0;2;0;0;0;0
"gene_4160";0;0;1;0;0;0;0;5;0;0;2;0;0;0;0;3;2;0;0;0;1;7;0;0;1;2;0;4;1;5;0;1;0;0;0;17;0;1;0;0;0;0;0;33;4;0;1;1
"gene_4161";0;0;2;2;3;1;1;1;0;1;2;4;2;2;0;0;2;0;0;0;2;0;1;4;0;0;0;0;0;2;0;1;1;6;1;5;0;1;1;0;1;1;1;2;0;0;1;9
"gene_4162";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0
"gene_4163";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4164";1;0;1;1;0;0;1;1;1;1;3;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;0;0;0;6;0;0;0;0;0;2;0
"gene_4165";0;0;0;4;2;1;4;0;0;2;0;0;0;1;1;4;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"gene_4166";4;0;0;5;3;0;0;1;0;0;5;0;0;0;2;1;0;0;0;2;2;2;2;0;0;3;0;5;2;4;1;0;0;0;0;4;1;2;2;0;1;1;2;3;0;1;0;1
"gene_4167";0;1;3;3;15;0;0;2;3;5;2;1;3;0;0;1;4;1;0;1;7;3;1;1;0;0;0;1;1;2;2;0;3;1;1;12;0;0;5;2;2;1;3;1;2;1;0;0
"gene_4168";0;1;2;1;2;2;2;10;1;1;1;1;0;1;0;0;0;0;2;0;0;0;1;1;6;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;2;0;1;1;2;0;3;1
"gene_4169";0;1;5;4;2;0;1;4;4;2;1;2;2;0;0;1;0;0;0;4;3;3;4;2;4;0;0;0;2;3;0;4;1;0;0;4;0;0;2;4;1;0;3;1;4;0;0;1
"gene_4170";1;0;0;1;0;0;0;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1
"gene_4171";1;0;2;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4172";0;2;2;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;2
"gene_4173";0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0
"gene_4174";0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0
"gene_4175";0;0;0;0;0;0;1;2;0;0;0;1;2;0;1;0;0;1;0;2;1;4;0;1;1;0;0;1;0;2;0;2;0;0;0;0;0;0;3;0;0;0;0;5;2;0;2;0
"gene_4176";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"gene_4177";0;0;0;1;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0
"gene_4178";0;0;1;0;0;1;0;0;2;2;0;0;3;0;2;0;0;1;1;0;0;9;2;0;1;0;0;2;1;1;0;0;0;0;0;2;0;0;1;0;4;0;4;0;0;0;3;0
"gene_4179";0;0;2;3;3;0;0;2;0;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;1;1;0;0;0;0;1;3;1;1;0
"gene_4180";0;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;1;2;1;0;1;0;0;0;0;0;2;0;1;0;3;0;0;0;1;0;2;0
"gene_4181";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4182";0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;1;0
"gene_4183";0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0;1;0;0;11;3;0;0;0
"gene_4184";0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8;0;0;0;0
"gene_4185";0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;0;0;1;0;2;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0
"gene_4186";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0
"gene_4187";2;0;0;0;2;0;4;1;1;0;2;0;0;2;1;0;1;0;0;2;0;2;0;1;1;0;0;2;0;2;1;2;0;0;0;0;0;3;2;0;2;0;2;0;0;3;1;1
"gene_4188";0;6;2;2;2;0;0;2;1;1;0;0;2;2;0;0;0;0;0;3;1;0;2;0;0;0;0;1;1;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1
"gene_4189";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4190";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"gene_4191";0;0;1;3;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;1;1;1;1;3;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0
"gene_4192";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4193";0;0;1;0;2;0;1;1;0;0;1;0;0;2;1;0;0;0;0;0;0;4;1;1;0;2;2;0;2;0;0;0;1;0;0;4;0;0;2;0;0;0;0;1;0;1;1;1
"gene_4194";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2;0;1;0
"gene_4195";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4196";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4197";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4198";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_4199";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4200";4;1;5;3;1;0;1;5;1;0;1;0;1;0;0;0;0;0;0;1;0;3;1;1;0;0;0;1;1;2;2;0;0;0;1;4;0;0;3;0;1;0;0;1;4;0;2;0
"gene_4201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4202";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"gene_4203";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"gene_4204";1;0;0;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"gene_4205";0;0;0;4;2;0;0;2;1;0;0;1;0;0;0;0;1;0;0;1;7;1;1;0;0;2;0;2;0;3;1;0;1;0;1;0;5;1;1;0;1;0;0;2;1;0;0;1
"gene_4206";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"gene_4207";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"gene_4208";0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
"gene_4209";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"gene_4210";0;0;0;0;1;0;0;5;0;0;0;0;1;0;0;0;1;0;2;0;2;2;2;2;0;0;0;0;1;1;0;0;0;0;1;10;0;1;4;0;2;0;0;4;0;0;1;4
"gene_4211";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;3;3;1;3;0;1;0;0;0;3;0;10;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0
"gene_4212";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;0;1;2;0;1;0;0;1;0;1;0;1;0;0;1;1;3;0;0;4;0;0;5;0
"gene_4213";0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"gene_4214";0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0
"gene_4215";0;2;1;0;8;0;2;0;0;6;3;0;1;1;0;0;0;0;0;0;1;5;1;0;0;0;0;2;1;5;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3;3;7;0
"gene_4216";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
"gene_4217";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4218";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;1
"gene_4219";0;0;0;0;6;1;2;1;0;0;0;0;2;0;0;1;0;0;0;0;1;0;1;0;0;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1
"gene_4220";4;2;4;1;2;0;0;1;0;1;4;0;2;0;0;1;1;0;0;1;0;1;0;1;0;0;0;2;0;1;1;0;0;1;1;0;0;0;0;3;4;0;0;1;0;0;3;0
"gene_4221";4;0;1;2;0;0;0;5;0;0;0;0;1;0;1;0;5;0;0;3;1;3;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;3
"gene_4222";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0
"gene_4223";0;2;1;5;9;0;3;4;0;2;0;0;0;2;1;0;2;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;7;5;0;8;2;5;5;0;0;0;1;0;4
"gene_4224";0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0
"gene_4225";0;0;0;1;0;0;1;2;0;4;0;1;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_4226";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"gene_4227";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0
"gene_4228";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"gene_4229";1;3;3;2;1;1;0;4;0;0;1;0;2;1;0;1;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;3;0;3;1;0;0;1;0;0;0
"gene_4230";0;0;0;0;2;1;1;0;0;3;0;0;0;0;0;1;1;0;0;0;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;6;0;0;4;0;0;1;0
"gene_4231";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;2
